Date,AdaniPorts,Ambuja,Apollo,AxisBank,Bajaj,BoB,Bata,BlueStar,Camlin,Castrol,Cipla,Deccan Gold,GreavesCotton,Fortis,Glenmark,GodfreyPhillips,Godrej,HCLTech,HDFCbank,Hindalco,HindustanPetrol,Imagica,Infosys,IRCTC,ITC,Kajaria,Kalyan,Linc,Lux,Max,AndhraPaper,Nerolac,ONGC,Panasonic,Patanjali,Timex,Raymond,Reliance,Siemens,SBI,SteelAuth,sunPharma,TataComm,TataSteel,Titan,Ultramarine,Wipro,Wonderla,YesBank,Nilkamal
28-Feb-22,695,307.2,183,748.05,1104,104.2,2449,1069.95,62.35,107.85,924.75,27.8,171.5,246.2,444.1,1035.95,540.8,1125,1435.15,534.5,267.45,13.45,1684,781.05,213.05,1144.95,59.6,279.35,2476.5,366,209.7,449.9,160.9,273.5,771.85,61,711,2247.05,2346.55,479,91.6,815,1181.2,1138,2449,301,551,215,13.1,2050.3
25-Feb-22,669.85,308.15,182.5,745,1083,103.6,2439,1016,57.7,108,896.25,27.9,168,237.9,428.5,976.45,519.9,1109.75,1444,525,274,12.01,1706,768,211,1120,56.1,253,2505.9,312.4,206.1,454,159.55,273.25,761,60.1,749.9,2275.6,2318.5,478.1,89.25,815.55,1140,1091.3,2439,300.35,542.1,240,12.8,2117.6
24-Feb-22,686,314,190.2,749,1050.1,102.55,2420,1020,60.1,110.4,880,28.95,165,235.35,441,1001.9,490,1110.5,1440,501.4,283.05,12.75,1682,780,208.25,1149.8,58.95,255.55,2479.3,352,201.1,460,160.05,285,802.1,63.5,705,2314,2368,484,90.75,825,1160,1095,2420,305,544.55,221.8,13.35,2054.95
23-Feb-22,710.2,337.4,200,784.5,1149.65,105.6,2458,1083.9,63,112.3,913.95,28.5,173.9,251.5,441.1,1018.25,502.3,1151,1526,520,288,13,1750,800,216,1231.35,59.15,299.5,2547.8,375,213,494,166,293,825,70,678.5,2398.6,2425.55,503.65,93.55,848.1,1216.15,1149.8,2458,309.9,572,223.4,13.63,2142
22-Feb-22,686,331.05,198.2,760,1155,101.4,2430,1045,60.95,113.2,893.7,26.6,172,245.15,448,1016,501.1,1120,1495,501.7,287,13.19,1690.05,788.5,214.1,1211.85,60.95,303.55,2500.05,365.95,213.15,490,165.55,281.05,821,63.85,672,2352,2361.9,500.35,94,835.1,1217.45,1155.05,2430,301.05,556,218.2,13,2106
21-Feb-22,721.2,333.95,207.7,784,1182,104,2487,1045,61,116,906,29.45,183.15,258.15,468,1061.75,525,1160.85,1502,526,297,12.85,1698,805.15,220.45,1227.2,62.25,285.65,2694.1,370.85,215,497,166.95,292,860.15,66.5,734.9,2414.9,2452.2,511,96.75,852.3,1235,1186.2,2487,318.5,555.05,222.35,13.79,2179.45
18-Feb-22,731,348.5,210.05,777.25,1204.8,105.65,2472,1078.1,63,116,928,29.25,180.5,260.25,470,1063.95,542.05,1151,1497,532.4,299,14.6,1703.3,815,221.1,1260,62.35,293.15,2751.85,375,223.1,495.45,171.4,309,868.75,72,740,2435,2445,510.5,97.05,860,1226.15,1185,2472,323,559.95,226.9,13.82,2230.4
17-Feb-22,742.2,365,215.9,798.5,1180.6,108,2515,1128.7,63.2,117.75,938,29.5,189.6,269.95,497.6,1074.35,554.05,1173,1515,532,307,15.2,1747,832,223.3,1274.7,64.75,297.15,2790.8,377,224.8,490.6,168.5,304,915,73,727.45,2418,2395.15,519.4,98.6,870,1274,1202.7,2515,323.9,572.45,229.2,13.61,2271
16-Feb-22,728,365,217.75,793,1191,111,2509,1049.95,63.95,119.2,944,28.5,186.8,268,488.8,1075.85,553,1175,1526.05,536.1,296,14.25,1739.95,830.95,223.8,1269.55,63.25,285.9,2802.1,374.5,222.45,505,164.8,307.7,859.45,72.3,743.9,2427.55,2426.95,527,98.9,876,1267.95,1211,2509,327.15,565.75,224.05,13.61,2280.05
15-Feb-22,697.1,355.2,208,790,1146.05,106.5,2420,995.1,63.2,117.4,916.7,28.5,180,268.85,475.45,1079.9,543.3,1147,1474.9,525.5,292,13.7,1695,805,220.5,1252.2,62.75,284.45,2757.95,355,228.95,485.25,169.8,289,844,66.7,700,2352,2322,502.25,98,864,1228,1190,2420,338,546.7,219.65,13.22,2216.6
14-Feb-22,719,364.45,217,790,1139,108.1,2415,1010,64.05,120,957,29.05,191,256,484,1089.95,565,1120.4,1462.05,501,298.5,13.88,1690,802,226.45,1234,64,302.75,2770.85,371,225,492,169.6,301.1,832,67.05,711,2300,2324,509.1,100.5,871.3,1221.5,1206,2415,321.85,530.5,203,13.79,2056.65
11-Feb-22,728,375,227.4,800.4,1170,113.8,2470,1065.3,67.05,120,959.95,30.15,197.7,259,494,1075.05,594.15,1180.1,1508.45,544.5,298,13.94,1740,837,232.15,1272.65,65.75,296,2853.8,389.9,230.45,510,168.35,309.7,826.4,70.8,741,2374,2427.6,535.1,102.5,897,1291.3,1241,2470,328.8,565.1,225,13.84,2300.85
10-Feb-22,733.55,382.5,229.7,808.9,1199,115.25,2491,1034.85,69.1,121.25,967.9,31,194.1,262.8,512.7,1088.2,582.9,1181.55,1510.6,545.75,295.5,14.5,1757,857.8,229,1282.05,64.85,304.65,2838.15,371.35,238.4,510.25,165.25,318.05,817,74.7,723.95,2397.4,2445,537.7,100.05,894.8,1281.15,1230,2491,334.45,573,231.4,14.14,2284.15
09-Feb-22,722,376.7,226.1,801,1203,118.35,2460,1067.95,65.95,123.9,955,31,203.05,259,486.15,1112.2,588.95,1170,1476.55,535,287.5,16.7,1730,863,232.05,1279.25,65.05,329.9,2844.25,365.7,225.55,519.65,167.9,325.85,814.9,75.25,721,2367.1,2338.2,535.7,102.9,890.5,1268,1230,2460,337.8,563.55,225,14.25,2298.55
08-Feb-22,727,382.65,227,794.5,1213.2,113.7,2424,1055,67.05,126.6,934.9,29.25,222,263.7,487.1,1116.3,590.25,1157.55,1473.5,526.1,287.3,15.4,1712,849,230.05,1288.1,65.5,325.05,2953.5,355,230.35,531.15,172.8,331,822.85,72.95,760,2333,2429.3,536.9,103,886.05,1285.95,1196.55,2424,340.9,561.7,222.5,14.12,2301
07-Feb-22,727.05,383.7,224.25,802,1228,108.9,2489,1011.05,71.6,123.9,948.95,30.45,212.45,266.4,492,1115,605.6,1157,1514,529.9,281.45,13.4,1725,857,234.15,1282.7,66.9,318,3074.05,355.55,230.05,544,171.4,329.55,850,71.2,782,2338,2410,534,105.55,898,1332.6,1169.7,2489,339.95,572,227.1,13.9,2330
04-Feb-22,733.5,382,222.3,799,1220.45,109.9,2516.35,983,67.35,122.55,952.3,30.25,221.2,268,494.35,1176.7,608.5,1155.8,1535,514.5,284.6,12.81,1725,859.5,237.65,1299,68.5,293.8,2949.25,369,232.05,556.35,170,331.1,838.85,83.25,767,2349,2434.1,540.3,104.6,885,1310,1177.5,2516.35,338.5,576,219.8,13.52,2371.75
03-Feb-22,746.7,380,215.5,803.7,1236,109.2,2484,944,65.15,124,954,30.1,214.9,279.4,502.9,1150.1,612,1165,1529,516,291,12.2,1779.9,864.8,232.9,1340,70.4,286.95,2912,366,240,555,170.7,334.65,852,91.9,776,2384,2439,537.95,104.65,889.5,1324.7,1152,2484,347,586.3,217.6,13.68,2421
02-Feb-22,727,382.6,221.8,788.5,1214.65,107,2441.1,874.15,63.95,125,947.15,30,213.9,280.5,495,1200,622.85,1140,1512,514.55,294,11.35,1780,866,230,1334.85,66.85,281,2743.4,370.5,226.6,553.25,170.6,343.1,846.75,94,776.65,2410.4,2424,536.45,105,890,1321.2,1180.8,2441.1,348.25,582,219.9,13.46,2376.55
01-Feb-22,726.05,371.4,219.5,777,1213,109.4,2381.6,872.5,63.75,124.8,948,31.35,212.4,270.25,484.65,1092.95,613.4,1119.7,1500,489.15,309.4,11.03,1763,892.1,221,1370.5,67.4,275.95,2732.45,375.45,222,573.6,174.7,336.5,842,91.8,761.15,2410,2349.35,545,99.7,846.5,1287.6,1110,2381.6,349.45,579.95,217.3,13.38,2409.1
31-Jan-22,721.7,363,217,770.5,1147.1,104,2342,858,67.3,128.4,933.25,32.8,213.25,266.25,492.5,1134.75,615.1,1089.35,1473.7,498,318.5,11,1719.45,856,218.5,1331.4,66.35,279.35,2843.1,370,213.8,565,173,341.65,872.45,86,785,2355,2280,529.2,99.8,835.9,1297,1113,2342,346.6,568,208.25,13.46,2373.9
28-Jan-22,718.9,351.9,218.7,778.35,1143.95,104.3,2315,882,64.95,121.9,925,32,209.7,268.85,478,1100.2,623.8,1080,1485,494,311.25,10.89,1685,826,215.45,1287.1,65.9,287.85,2854.05,378.35,215,570.3,168,339.95,842.45,90.8,788,2365,2289.85,534.1,97.85,812.2,1293.55,1106.8,2315,347.35,550,214,13.59,2350
27-Jan-22,705,355.8,212,748,1156.4,96.4,2359.4,916.9,63.45,119,904,32.45,195,270.5,482,1084.2,617,1114.45,1460,483,311.35,11.58,1704,820,211.7,1348,66.35,276,2706.6,380,210,575.8,167,318.95,842,86,795.1,2345,2243.9,504.2,97,806.4,1300.85,1103,2359.4,336,558,210,13.54,2292.35
25-Jan-22,700,350.5,209.8,713.7,1150,91.85,2395,948.15,63,115,891,30.25,200.85,262.1,469,1079,602,1119,1464,477.95,300,11.52,1725,808,212,1210,65,262.55,3343,357.05,216.9,560.05,163.9,315,880,84,736,2364.7,2204.6,491.35,97.1,791,1290,1102.5,2395,335,565,214.85,13.4,2288.7
24-Jan-22,728,369.45,223.7,715,1192,92.6,2518,992,65.95,124.4,868.55,31.9,234.15,279,483.35,1114.45,618,1166,1518.95,500.9,308.25,11.5,1770,859,217.05,1263,66.55,291,3622.55,368.35,215.7,576.05,166.7,341,865,89.9,758,2478.1,2320.65,502.1,101.8,805,1384,1164.4,2518,348.5,605.2,213.45,14.2,2380.05
21-Jan-22,734,372.15,226.15,725,1216,95.6,2550,998,66.25,123,886,33.25,247.9,275,499,1126.55,625,1172,1500,504.9,322,12.07,1800,877.3,218,1349.25,67.7,249.25,3704.15,371.9,218.15,589.9,165,343.05,890,92.6,785,2450.15,2396,506.5,104.8,819.5,1445,1200.5,2550,336,610,211.05,13.8,2570
20-Jan-22,747,374.25,229.7,729.25,1235,95.95,2595,1003.75,63.25,126.4,895.45,34.5,232.7,286.85,498.55,1139.85,611.9,1204.9,1525.15,504,324.25,12.45,1854,875,220.35,1366.65,67.75,247.85,3783,386.8,216.1,596.35,170.8,339,875.05,96,771.75,2497,2384.6,515.35,104.75,840,1500,1208.75,2595,346.8,621,216,13.8,2497.8
19-Jan-22,757,384.4,235.2,725.6,1206,92.5,2587,1002.9,62.45,126.3,902,33.75,229.8,291,493,1137.4,620.1,1219.85,1535,495.9,319,12.21,1918.5,861.45,219.6,1363,68.7,257,3860,399,218.05,600,165.1,330,887.65,90.5,736.15,2526.3,2312.7,506.75,105.35,842.05,1481.9,1197,2587,350.4,632.6,216,13.81,2527.75
18-Jan-22,780,408.2,245,717,1232,94.1,2605,1054,63.95,129.6,910.5,35.35,244.6,289.35,514,1131,637.65,1265,1531.5,509.8,329,11.25,1930,897.65,224.9,1360,69,254.15,3700.9,391.95,219.5,605.95,168,341.85,923.9,97.1,784.9,2553,2418.85,514.05,107.95,853.65,1550.15,1232,2605,360.3,650,215.8,14.09,2607.7
17-Jan-22,787,404.8,233.6,720.5,1222,93.1,2595,1033,63.8,126.95,918.9,32.55,230.65,286.75,513.5,1146.2,625.05,1276,1545,509,329,11.25,1935,910,222.5,1365,69.9,257.8,3703.4,396.75,221.95,611.9,162.45,326.9,899.95,101,674.1,2539.6,2398,509,107.8,864,1542.1,1215,2595,371,640.8,211,14.1,2650
14-Jan-22,771,396.65,233.7,735.7,1225,93.8,2643.05,1021.85,62.4,124,923.7,30.95,228.45,292,521.1,1159.8,638,1328.1,1530,507.15,320,10.83,1879,867,223.9,1352.7,71.75,260.95,3640.45,404.8,219.85,614.1,162.5,323,919.95,98.95,640,2530,2365.45,509.8,107.55,867,1543,1214,2643.05,374.05,649.8,208.85,13.99,2677.75
13-Jan-22,764,398,234.25,748.5,1222.2,92.8,2626.35,1008.8,63.85,124.85,910,31,221.4,297,511.75,1175.65,654.2,1345,1559,500,319,10.95,1882.4,861.4,224.8,1365.9,69.8,248.8,3725.45,407,221,602,165,315,903,96.7,637,2523.7,2356,510.5,105.7,830.35,1567,1152,2626.35,379,662.1,210.6,13.85,2543.25
12-Jan-22,770,401.05,232,746,1234.3,92.95,2650,980.05,63.5,123.15,915.3,30,235.5,288,520.5,1153.65,630,1352,1571,495,321,11.2,1873,863.7,222,1349.95,70.5,251.3,3676.1,391.05,220,602.2,162.6,315,853.35,100.2,651.8,2472.45,2344.95,510,105,843,1494,1141.8,2650,371.1,700,212.2,13.92,2599.95
11-Jan-22,735.1,400,232.3,742.8,1255.05,92.5,2641.1,981.95,62,122.55,916,32,212.8,287.4,515.85,1115,633.55,1288.65,1564,494,328,11.5,1852,873,223,1359.5,72.2,236.05,3713.8,399,220.9,601,158,319.9,855.7,101.25,654.9,2431.1,2325,503,109.4,832,1493,1157,2641.1,375.8,695,212.9,14.07,2520.65
10-Jan-22,736,397.2,233.25,734,1295.3,88,2589.5,998,61.95,122.1,909,31.75,175.9,286.7,511,1118,650,1300,1558.65,496,322,10.61,1815.05,860.2,219.1,1357.15,71.55,238.05,3693.3,400.05,219.4,597,158.45,312,855.15,92.95,645,2453.95,2255,492.1,112.15,829,1486.05,1167,2589.5,370,713,200.1,13.96,2460
07-Jan-22,747,388.5,229.1,733,1225,87,2645,1014.65,61.9,122.75,929.3,31.85,166.8,288,515.3,1110.3,624.15,1291,1538.1,480,316,11.25,1817.8,840.55,219.1,1336,73.6,246.05,3620.5,413,222.1,592.4,151.9,309.45,933,89.95,639.9,2436,2278.95,492.6,112.5,829,1488.8,1162,2645,370.3,708.5,205.8,14.3,2462.25
06-Jan-22,749.9,387.35,226.4,721.9,1259.9,83.4,2525,993.25,61.6,124.15,927.5,30.35,160.5,286.8,520,1130.45,619.1,1290,1540.55,475,314.1,11.09,1827.15,825,219,1328,72.3,235.05,3624.8,408,229,599,149.65,315,859,89.95,625,2454,2336.25,486.5,111.95,835.1,1503.95,1175.75,2525,366,707.4,205,14.24,2447.6
05-Jan-22,739.05,390.95,225.35,712,1289.95,83.6,2578,1031.3,62.5,125.4,929.9,28.95,155,304.4,520.45,1130,627.05,1331,1536,474.95,299.8,11.7,1896,845.9,220.15,1315,70.8,232.6,3668.35,425,216.9,595,148.7,317,863,86.6,628,2460.15,2352,482,109.9,838,1423,1145,2578,367.55,722,202.65,14.55,2430.45
04-Jan-22,741.35,387.5,222.5,700,1309,84.2,2530,1022.75,63.9,124.55,935,27.6,156.9,313.8,531,1141.6,631.9,1327.5,1519.7,476.5,298.4,12,1899,850,219.15,1316,68.95,234.45,3704.8,436.5,215.4,594.8,143.2,317.25,884.95,89.9,611.65,2410,2372.6,473,110.75,855,1446.1,1153.15,2530,380.9,722.4,211.35,14.17,2458.05
03-Jan-22,729.9,378,221.75,680,1286,81.95,2519.7,1014,60,123.75,949,26.3,141,301,533,1124.05,625,1315,1479.8,474.6,294.5,11.49,1890,830,218,1290.85,68.3,238.3,3704,451.9,215.05,590,142.35,321.8,854,90.7,626.9,2367.5,2360,461,108,846,1465.25,1111.5,2519.7,382.95,718.3,207.2,13.7,2437
31-Dec-21,726.4,378,216.8,669,1288.55,80.3,2440,1050,62.25,123,953,25,136.95,296.2,526.25,1150,630.05,1317.05,1460,453,289.8,11.45,1888.1,837,216.5,1290.85,66.2,246.05,3677.35,436,219.55,584.15,139.45,308,899.95,90.8,610,2370,2356,454.9,105.55,833.4,1404.95,1103.25,2440,366.15,717.4,209.8,13.69,2767.2
30-Dec-21,721.4,378.45,218,669.7,1300,80.5,2381,1011.1,62.9,123.1,941,23.45,139.9,289.5,522.8,1126.2,633.05,1286.5,1457.4,454.2,290.1,11.89,1884.45,849.45,216.75,1221.55,67.65,238.05,3695,427,218.8,573,139.4,310,862.05,92.05,614.2,2398,2373.7,453.3,106.4,837.5,1414.4,1118,2381,362,706.8,201.4,13.88,2419.65
29-Dec-21,730,383,216.1,674,1311,80.75,2385,1019.3,60.5,123.65,939.9,22,140.8,285,516,1120,635,1284.35,1459,457.8,296.5,11.94,1884.95,863,219.95,1220.4,67.95,233.4,3677.3,415.3,215.05,564.35,140,305.15,855.95,87.05,624,2391.9,2406.95,461.4,108.8,829,1382.15,1123,2385,359,705.9,207,13.5,2392.4
28-Dec-21,729.7,369.75,211.45,677,1310,80.85,2356.65,1012,59.55,123.6,933.95,20.9,139.9,282.5,509,1125.65,645,1273,1461,454.9,288.1,11.3,1875,841.55,218,1206.65,67,221.55,3666.95,425.05,220.45,572,139.55,312,874.8,89,623,2384,2383.2,460.9,108.5,800,1372,1125,2356.65,359.95,703.55,204.25,13.25,2441.05
27-Dec-21,720.5,365,207,665.4,1292,78.35,2316.4,982.8,61,121.7,912.9,21.55,135.1,281.4,496,1122,635.25,1273.7,1433,458,290,11.42,1859,830,218,1207,65.3,228.4,3685,415.6,220,576,136.6,307.8,864.85,80.3,620,2362.9,2358.5,454,107.9,786,1367.3,1113.3,2316.4,352.8,698.15,202.9,13.19,2380
24-Dec-21,730.55,370,210.4,679.1,1330.8,81.65,2330.15,1019,61.15,124.2,912,21.9,141.35,281.85,505,1166.9,621.8,1261.8,1449,461.2,297,10.4,1871.95,843,217.7,1248,68.25,228.8,3783.35,411.6,220.05,586.8,141.4,308,852,80.95,639.8,2367,2425,463.45,111.5,797.8,1395,1127.35,2330.15,356.75,697,203.9,13.58,2364.1
23-Dec-21,732,366,210,676.3,1338.05,80.5,2305,980.55,60.6,122,890,20,138.8,277.5,501.25,1155.85,629,1228.1,1454,465,289.6,11.1,1830,846.05,213.6,1239,68.15,222.25,3594.6,403.6,220,590.3,138,316,840.4,78.1,635,2372,2383.4,461.7,113.5,800,1400,1140,2305,337.1,691.3,203,13.78,2351
22-Dec-21,726,362,203,673.5,1251,78.95,2305,977,61.55,122,891,19.9,137.1,283.35,492.1,1145,631,1215.1,1449,454.55,285,10.99,1829.9,819.95,214.3,1194.05,67.6,226.55,3600.8,403,214.15,591.9,137.15,315,845,77.6,613,2314.5,2360.05,451.7,111.4,784.1,1375,1108.45,2305,335,696,198,13.2,2400
21-Dec-21,708.8,353,205.8,684.8,1292.5,80.5,2253,1005.05,59,124.8,894,20.45,132.5,272,496.95,1172.2,590,1161,1436,437.1,276.4,10.55,1800,802,214,1209,67,226,3529.6,393.95,211.05,588.5,135.8,305.5,850.2,77.55,607,2304.6,2366.7,454.55,108,764,1315,1085.05,2253,322.25,676,234.95,12.98,2384.45
20-Dec-21,715.1,362,213.9,684,1266.9,84.3,2250,1008.95,62,124.5,865.95,20.1,137.7,272.1,480,1166.3,596.25,1165,1457,442,287,10.69,1806,808,215.1,1240,68.25,210.05,3602.3,361.55,220,584.15,138,322,884,81.6,640,2315,2395.05,459.9,110,765,1320,1120,2250,335,668,201.2,13.14,2406.7
17-Dec-21,748,375,218.5,706,1246.7,88.35,2350,983.65,63.75,125.8,881.7,21.7,143.25,292.7,493.6,1204,605,1166.5,1500.2,448,298.85,11.45,1815.4,848.6,223.1,1223,69.6,233.05,3730.35,398,220.75,584.65,144.5,313.7,893.5,87.1,662.1,2395,2467.55,480.5,113.25,763.45,1388.85,1156,2350,347.5,657.7,204.7,13.52,2460.1
16-Dec-21,755,378.35,218.7,719.5,1273,91.2,2326,998.8,64.7,124.55,904.25,23,147.25,290.1,509,1204.05,594.95,1154.8,1504.1,463,303.45,11.65,1753,856,228.45,1196.35,69.4,258.5,3831,392,226.3,586.8,144.85,303,908.5,90.75,677.3,2404,2528,488.7,115,786.1,1414,1167,2326,353.3,644.4,214,13.85,2482.95
15-Dec-21,765,379.3,217,714.5,1131,91.8,2370,1015,65.5,125.35,899.9,22.6,147.9,279.25,525.85,1221.75,582.75,1159.7,1497.35,460.2,299,12.54,1748,855,230.25,1203.65,68.85,230.45,3772.65,384,226.55,600.3,145.85,299,905.05,91.75,688,2384.85,2515.6,490.7,114.7,755.9,1455.1,1175,2370,364,648,208.9,13.9,2513.15
14-Dec-21,758.5,380.95,219.5,701,1154,92.5,2331,984.55,64.4,126.4,890.8,21,148.15,282.7,530,1218,579.9,1158,1509.75,456.95,303,12,1730,859.1,235.7,1190,71,227.5,3723.4,398.75,229,596,144.3,304.9,915,91.35,655,2389,2506.5,486.4,112.5,759.4,1471,1160.05,2331,368.2,646.4,213.75,13.79,2491.85
13-Dec-21,773.5,380,219,697,1145,95,2340.45,987,65.65,126.9,899,20.2,151.7,281,530.1,1234.3,599.95,1172,1527.05,459,309.2,13.49,1765,860.3,239.65,1173.5,70.8,229.45,3835.9,377.7,228.5,590.2,148.85,298.5,930,95.9,665.65,2470,2469.95,498.2,120,764,1384.2,1187,2340.45,378.9,641,227,14.69,2493
10-Dec-21,762.5,378,215.8,686.25,1154.9,91.8,2372.5,979.35,63.7,126.45,898,20.65,149,276,508,1240.2,572.05,1163,1528.9,452.35,305,12.74,1757,852,236.4,1161.5,71.4,228.85,3878.75,379.8,230.65,590.05,145.95,298.75,918,91.95,650,2444,2276,488.6,111.2,759.9,1365.05,1175,2372.5,379.3,643,216,14.18,2499.95
09-Dec-21,769.7,378,215.2,699,1058,92.45,2442.75,1000,63.3,127.45,898.5,20.2,153.9,277,512,1253.25,579.25,1176.3,1549,457,303,12.45,1758,856.8,222.5,1184,69,224.05,3830.4,371,231.9,588,149.75,298.95,930,85,643,2431.1,2229,492.8,110.5,758,1361,1178.6,2442.75,384.95,642.25,210,13.25,2308.4
08-Dec-21,754.4,379,211,697,1028,90,2399,1025,63.35,126.6,893.15,20.15,149.9,278.95,500.9,1260,571.05,1155,1540,446.45,304,11.79,1724,829.5,221,1114.2,68.95,224.8,3768.95,364,228.6,582,146.95,301.5,924,86,647,2427,2248.4,481.95,109.65,750,1360,1163.4,2399,371,637.65,208.1,13.22,2294.5
07-Dec-21,728.55,376.9,206.75,678.2,1033.2,88.2,2335,990.55,62.8,126,895.25,20.5,149.15,274,495,1249,568.7,1147.9,1510,425.6,299.6,11.25,1705,807.95,218.25,1115,68.4,232.45,3754.95,370,227.25,595.9,144.35,295.5,920,79,604.9,2381.7,2196.75,468.25,104.8,740,1302,1123.8,2335,370.9,628.4,205.45,12.64,2270.6
06-Dec-21,739.5,376.7,210.65,675,1040,89,2349.55,995,64.05,127.7,915.95,21.35,157.75,288,499,1303.8,572,1171,1515.7,425,298,10.05,1732,801,221.85,1148,69.8,215.05,3849.2,377.85,228.55,590,145.85,297.5,933.95,78.7,635,2421,2209.55,471,104.2,750.2,1292.1,1120,2349.55,373.05,637.8,206,12.59,2318.95
03-Dec-21,738.85,377.75,212,680,1037.2,87.3,2392.15,972,63.15,127.7,926,20.25,158.9,292.95,506.1,1300,570.1,1184.8,1533,430,305,9.71,1762,815,225,1147,69,222.05,3916.5,371,232.1,603.8,143.95,294,925.55,81.45,615,2490.15,2164.85,477.3,105.2,777.95,1276,1117,2392.15,383.9,643.4,208.15,12.65,2325
02-Dec-21,710.5,374.5,208,678,1043.8,87.5,2380,943.8,61.5,129.25,940,19.7,143.6,289.9,505,1222.25,568.2,1163,1515,430,300,9.56,1715,811.95,223.45,1122.95,67.8,219.05,3929,382,225.45,593.55,140.85,301.4,917.9,82.5,643,2466.9,2158,475.2,102.45,748.5,1277,1082,2380,375,637.7,218.8,12.65,2295.95
01-Dec-21,698,385.95,205,663,1085,86.15,2410.2,937.95,62.85,129.5,982.9,20,138.5,281,515,1201,572.65,1150,1490.55,419.9,297,10.69,1715,810,221.55,1153,66.2,220,3771.75,376,232.95,599.8,141.5,300.65,945,79.1,640.1,2425.5,2141,464.4,101.3,753.95,1339.4,1076,2410.2,372.7,644.8,207.3,12.28,2367.5
30-Nov-21,702.1,367.3,205.5,645,1035,86.25,2328,921.55,62.3,125.95,970,20,137.1,290,512.5,1183.05,555,1140,1494,420.25,294.5,10.9,1700,785,221.8,1116,68,229.8,3866.9,375.3,228.15,558.05,143.25,293.15,926,72.75,654.6,2466,2132.9,468,103.3,752,1266.25,1113.85,2328,374,630.4,200,12.11,2300
29-Nov-21,707.25,365,208,658,1030,87.6,2280.7,930.1,64,128.25,975,20.1,143,283,545,1179.5,565,1096.55,1485.15,411,299.1,11,1680,786.25,222.9,1070.95,66,222.05,3953.1,375,216,565,143,300.1,880,77,590.4,2412,2100,469.8,103.95,771,1299.6,1112.25,2280.7,383.9,618,211,12.43,2352.15
26-Nov-21,751.05,387,220,670.9,1052,92,2379.95,988,66.1,128.2,898,20.5,153,286.8,525.2,1142,610,1113,1506,443,313.9,12.7,1705.45,846.35,229.3,1123,69.1,229.95,4178.95,362.4,225.3,585,152.9,306.25,948.5,82,605.1,2470,2172.1,486.75,108.9,780.7,1263,1160,2379.95,397.5,633,222.25,12.69,2372.65
25-Nov-21,765,395.75,224.55,686,1078.95,93.05,2355,994.3,65.75,130.25,895.9,21.2,156.95,287.9,516.3,1140.05,620.45,1120.8,1507,453,324,11.76,1700,863,227,1128.05,70,228.15,4389.35,357.5,230,589.2,154.8,310.55,945,79,613.1,2375.5,2254.4,488.6,110.9,778.4,1246,1185,2355,380,637,223.5,12.6,2259.15
24-Nov-21,737,394.25,222.95,691.5,1093,93.5,2400,1025.1,65.95,129.7,912.95,20.85,157.9,280,517.45,1170,624,1119,1523,451.05,318.95,11.5,1740,900,231.7,1139,71.5,230.9,4590,342.3,231.8,596,149,304.25,960,78.75,587.5,2381.4,2336.05,496.85,111.6,789,1247,1202.7,2400,382,643,222.35,12.6,2290.8
23-Nov-21,712,389.7,216.4,682,1057,90.9,2387,1011.15,65,131.95,890.15,20.5,144,273.85,468.95,1128.65,619,1112,1510,438,311.2,11,1738.5,877,229.7,1134.95,71.4,227.75,4145.85,335,225.25,581,146.55,300.15,949,71,517.8,2339,2263.7,485.1,107,769.9,1230,1166,2387,370,642.8,219,12.55,2255.5
22-Nov-21,727,403.5,221,713,1059.1,96.9,2479.35,1050,65.2,133.3,888,21.95,153.2,285,482.6,1186.9,607,1121,1539.6,445.7,325,11.7,1781,906,238,1171.1,73,239.2,4433.7,360,232,593.05,151.2,310.95,992,72.9,508.8,2440,2315.85,505.2,111,790.1,1274.85,1186,2479.35,387.05,658.45,246,12.84,2283.9
18-Nov-21,740,408.2,230.3,715.8,1122.55,97.2,2504,1014.8,65.55,133.5,905.1,22.65,149.6,286,502.25,1239,595.8,1150,1530,450,325.85,12.25,1782,901,240.9,1180,75.95,243.4,4528,370.5,230.65,615,157,312.2,1002,79.25,515,2459.9,2353,499.4,114.15,790,1255,1215.35,2504,389,663.4,238.7,13.02,2346.7
17-Nov-21,745,409,234.95,721,1145.1,96.15,2529.2,1035.4,66.95,134,924.95,22.85,145.45,285,518.25,1249.4,614,1165.5,1540,442.9,338.85,12.8,1792.3,924.9,236.5,1180,75,245.05,4205,366.85,234.95,628.4,157,314.8,1007,75.45,509,2499.7,2351.35,494.5,114,802.9,1211.15,1225,2529.2,394.8,661.5,239.9,13,2378.9
16-Nov-21,752,421,233.25,733,1150,98.9,2554,1042.95,67.95,136.15,942.5,22.1,133.6,276.35,538.5,1262.95,611.25,1170.1,1558,457.8,353,11.25,1787,916,238.95,1178,75.8,251.5,4208.55,365,232.1,617.5,159.5,311.25,986,79.3,508.7,2573,2335.15,506.75,116,813.6,1211.15,1247.5,2554,389.2,659.15,241.1,13.1,2354.6
15-Nov-21,752,425.95,230.85,738,1094,102.25,2554.45,1064.4,69.9,135.5,915.9,22.7,134.3,265.9,523,1276.1,625,1172.9,1568,472.95,350,12.59,1780.9,880,233.4,1214,78,245.3,4228.15,349.9,234.9,599.95,157.4,311.75,990,83,506.5,2600,2387.15,512.9,118.5,811.8,1231,1298,2554.45,396,660.1,244.65,13.2,2380.05
